E01293	R00057	E01889
E00999	R00020	E00251
E00644	R00076	E00805
E00897	R00014	E00013
E01812	R00025	E01700
E01205	R00041	E01696
E00120	R00040	E01303
E00164	R00052	E01490
E01262	R00066	E01791
E00442	R00028	E01670
E01944	R00018	E01192
E00332	R00030	E00099
E00998	R00062	E01664
E01363	R00043	E00198
E00473	R00030	E01000
E01354	R00055	E00883
E00905	R00061	E01548
E00802	R00061	E00010
E00948	R00014	E01495
E01167	R00017	E01964
E01622	R00034	E01938
E00084	R00034	E01118
E00801	R00050	E00609
E01447	R00015	E01500
E01667	R00050	E01260
E00852	R00009	E00606
E01293	R00038	E01277
E00736	R00040	E01792
E01562	R00040	E01214
E01947	R00063	E00093
E01530	R00026	E01363
E01469	R00076	E00863
E01446	R00055	E01185
E01785	R00026	E01442
E01201	R00055	E01924
E00580	R00076	E01933
E00069	R00023	E00741
E00510	R00076	E01890
E01336	R00075	E01739
E00753	R00082	E00762
E00562	R00012	E00778
E01673	R00064	E01290
E01503	R00076	E01480
E01845	R00040	E00097
E01135	R00068	E01765
E00236	R00043	E01075
E00911	R00075	E01178
E01491	R00035	E00018
E01696	R00047	E01901
E01824	R00058	E00892
E00011	R00040	E01068
E00105	R00026	E01327
E01273	R00054	E00346
E01940	R00075	E01682
E00156	R00066	E00371
E01446	R00039	E01281
E00529	R00061	E01887
E01905	R00035	E00954
E01388	R00037	E01282
E01703	R00052	E01712
E00058	R00025	E01483
E01228	R00055	E00786
E01656	R00079	E01855
E00110	R00054	E01690
E00846	R00047	E01271
E01672	R00075	E01120
E00499	R00018	E00098
E01968	R00015	E01656
E00247	R00014	E01070
E00957	R00015	E00276
E00514	R00059	E00977
E01276	R00083	E00075
E01511	R00011	E00519
E01164	R00014	E01605
E00039	R00014	E01354
E01779	R00009	E01434
E00375	R00048	E01481
E00580	R00086	E01450
E01757	R00060	E00794
E00995	R00018	E00098
E01107	R00002	E00578
E00556	R00010	E00145
E01792	R00048	E01948
E00151	R00059	E01018
E01190	R00047	E00888
E00595	R00043	E00958
E00713	R00014	E00733
E00880	R00042	E01719
E01825	R00023	E01002
E01587	R00063	E01069
E00755	R00055	E00052
E00578	R00010	E00573
E00238	R00011	E00680
E00205	R00026	E00465
E00695	R00010	E00854
E01951	R00052	E01938
E01430	R00076	E00550
E01837	R00031	E01631
E01899	R00007	E00542
E00256	R00042	E01778
E01583	R00043	E00406
E01144	R00030	E01088
E01416	R00039	E00305
E00381	R00000	E00446
E00380	R00007	E01520
E00442	R00025	E00826
E00578	R00069	E00112
E01400	R00063	E01451
E00800	R00061	E00748
E00939	R00061	E01344
E00014	R00027	E01895
E00565	R00052	E00175
E00051	R00066	E01477
E01613	R00048	E01771
E00353	R00075	E01533
E01598	R00007	E00775
E00443	R00076	E01621
E01689	R00025	E01934
E00484	R00034	E01799
E00971	R00052	E00226
E01349	R00002	E00734
E01549	R00002	E00567
E01207	R00045	E00228
E00324	R00040	E01502
E00417	R00022	E01704
E01642	R00011	E01689
E01211	R00064	E00651
E00336	R00050	E01362
E01962	R00015	E01336
E01612	R00076	E00558
E01089	R00028	E01697
E00633	R00055	E01023
E00062	R00063	E00455
E00434	R00047	E00078
E01820	R00055	E01212
E01068	R00011	E01036
E01444	R00084	E01690
E01111	R00021	E00036
E00216	R00069	E00608
E00454	R00050	E01508
E01690	R00036	E01027
E00124	R00024	E01284
E01184	R00037	E00915
E01011	R00047	E00075
E00021	R00032	E00034
E01518	R00043	E00529
E01741	R00068	E00961
E00605	R00038	E00983
E00294	R00033	E01210
E01879	R00071	E01391
E01460	R00018	E00645
E01488	R00039	E00255
E00770	R00067	E01459
E00507	R00043	E01855
E01422	R00047	E00891
E01398	R00047	E00867
E01326	R00075	E01861
E00018	R00076	E01324
E00503	R00026	E01627
E00219	R00020	E01739
E01559	R00042	E01320
E01081	R00064	E00281
E01749	R00025	E00171
E01013	R00084	E01916
E01955	R00043	E00791
E01046	R00025	E00357
E01579	R00014	E01365
E00666	R00045	E01673
E00725	R00015	E01719
E01961	R00026	E01990
E00649	R00017	E01848
E00486	R00043	E01574
E01488	R00034	E00990
E00427	R00034	E00484
E01460	R00082	E01681
E01890	R00011	E01849
E00367	R00081	E00098
E01511	R00069	E00149
E01589	R00059	E01737
E01466	R00040	E01435
E00715	R00056	E00538
E01739	R00019	E01842
E00286	R00061	E01850
E01916	R00062	E00702
E00004	R00043	E00045
E01615	R00061	E00994
E00965	R00075	E01660
E01906	R00038	E00717
E01433	R00002	E00842
E00197	R00039	E01988
E00302	R00081	E00187
E01532	R00081	E01312
E01074	R00024	E00799
E01908	R00010	E01661
E01343	R00085	E00182
E01040	R00076	E01909
E01703	R00042	E01880
E01601	R00014	E00141
E00132	R00056	E00654
E00167	R00034	E01851
E01501	R00052	E00561
E01945	R00012	E00993
E00424	R00042	E00583
E00070	R00015	E00812
E00522	R00043	E01727
E00820	R00052	E01965
E00341	R00065	E00123
E01033	R00076	E00845
E00915	R00019	E01045
E00835	R00061	E01975
E00262	R00068	E00749
E01123	R00023	E00265
E00918	R00002	E01955
E01817	R00051	E01893
E00364	R00002	E00174
E00393	R00040	E00213
E01926	R00056	E01263
E00993	R00061	E00226
E00610	R00015	E01503
E01024	R00041	E00766
E01698	R00036	E01645
E00947	R00079	E01604
E00821	R00066	E01249
E00455	R00026	E01586
E01803	R00018	E00714
E00096	R00038	E00870
E00251	R00011	E01286
E01797	R00015	E01039
E00653	R00015	E01945
E01297	R00075	E00422
E01509	R00027	E00665
E00321	R00034	E01909
E00852	R00037	E01235
E01320	R00021	E00813
E01180	R00063	E01302
E00078	R00038	E00339
E00920	R00060	E00451
E01450	R00086	E00580
E00376	R00026	E00938
E01213	R00042	E00785
E01673	R00082	E00221
E01740	R00019	E01640
E01200	R00017	E01963
E01751	R00043	E01070
E00129	R00010	E00349
E01161	R00073	E00592
E00381	R00054	E00051
E00409	R00010	E00263
E01775	R00025	E01507
E01399	R00015	E00378
E00460	R00084	E00701
E01786	R00082	E01383
E01418	R00082	E00500
E00768	R00073	E00407
E01579	R00071	E01722
E01589	R00082	E00878
E01794	R00018	E01859
E01624	R00015	E01278
E00671	R00055	E00411
E01592	R00052	E00309
E01258	R00075	E00234
E01522	R00030	E00464
E00273	R00012	E00502
E00066	R00014	E01608
E00422	R00002	E00855
E01455	R00064	E01708
E00662	R00027	E00501
E01230	R00054	E01084
E00839	R00023	E01211
E01308	R00010	E01083
E01712	R00021	E01408
E01742	R00051	E00585
E00254	R00050	E00201
E00066	R00084	E01823
E00012	R00047	E00434
E00203	R00033	E00800
E01510	R00022	E01518
E01934	R00052	E00074
E01346	R00009	E01922
E00366	R00084	E01687
E01849	R00015	E00462
E01479	R00055	E00654
E00396	R00063	E00797
E01670	R00085	E01162
E00053	R00042	E00066
E01714	R00007	E01431
E01975	R00047	E00001
E01105	R00076	E00886
E01172	R00010	E00017
E01972	R00060	E01321
E00313	R00014	E00600
E00914	R00003	E01042
E00779	R00063	E01311
E01728	R00002	E01366
E00881	R00055	E01160
E01701	R00059	E01973
E01172	R00002	E00189
E01332	R00046	E01045
E00472	R00068	E01990
E01354	R00055	E00636
E01476	R00075	E00751
E00774	R00063	E00087
E00039	R00060	E01057
E01542	R00049	E00543
E01283	R00033	E01675
E01318	R00042	E00324
E00514	R00084	E01741
E01434	R00041	E00657
E00728	R00037	E01022
E01409	R00063	E00521
E00012	R00055	E00947
E01520	R00012	E01629
E00496	R00007	E01026
E01697	R00064	E00101
E01065	R00045	E01360
E00723	R00002	E00882
E00414	R00075	E01970
E00718	R00007	E00354
E00535	R00011	E00599
E01161	R00055	E01636
E00796	R00043	E01178
E00447	R00040	E00014
E01554	R00026	E00109
E01850	R00013	E00033
E01757	R00038	E00913
E00776	R00075	E00979
E00609	R00040	E01775
E00516	R00068	E01959
E00434	R00047	E00012
E01911	R00069	E01916
E01569	R00084	E00980
E00110	R00016	E00715
E01049	R00041	E00717
E00621	R00083	E01154
E01057	R00042	E01124
E01820	R00061	E01390
E01681	R00037	E00461
E00109	R00010	E00052
E01724	R00015	E00500
E01061	R00025	E00551
E00022	R00066	E00260
E00985	R00058	E01212
E01519	R00002	E00192
E01513	R00018	E01353
E01627	R00034	E01753
E00105	R00066	E00413
E01094	R00075	E01721
E00331	R00052	E00768
E01762	R00073	E00013
E01000	R00063	E00576
E01159	R00045	E01029
E01086	R00068	E01649
E00755	R00014	E00680
E01750	R00030	E00133
E01246	R00034	E00956
E00601	R00031	E01009
E01353	R00084	E00183
E00563	R00026	E00097
E01920	R00026	E01958
E01337	R00075	E00516
E01903	R00075	E01580
E00843	R00063	E00517
E00220	R00043	E00513
E01337	R00032	E01033
E01607	R00085	E01472
E00380	R00075	E00674
E01638	R00066	E00918
E01152	R00050	E01430
E00466	R00030	E00259
E00574	R00061	E00425
E01231	R00081	E00136
E01773	R00061	E01080
E01473	R00020	E00610
E00001	R00010	E01165
E00985	R00064	E00432
E01373	R00082	E00851
E00433	R00082	E00674
E00184	R00055	E01238
E01842	R00083	E00286
E00728	R00063	E00197
E01488	R00009	E00730
E01088	R00015	E01688
E01066	R00003	E01888
E00392	R00016	E01851
E00723	R00028	E00215
E01193	R00079	E00608
E00378	R00023	E01424
E01268	R00024	E01259
E00340	R00063	E00959
E00001	R00084	E01769
E00587	R00062	E00986
E00653	R00012	E00095
E00995	R00026	E01373
E00706	R00061	E00838
E00513	R00037	E01577
E01591	R00063	E00640
E00586	R00018	E00319
E01271	R00047	E00846
E00276	R00050	E00192
E01207	R00085	E00719
E01427	R00052	E01737
E00906	R00031	E01147
E01646	R00034	E00421
E01801	R00076	E00403
E01187	R00047	E01580
E01505	R00015	E00962
E00117	R00025	E00888
E01744	R00041	E00394
E00963	R00026	E01707
E00725	R00084	E00816
E01385	R00050	E00488
E00373	R00061	E00530
E00329	R00052	E00197
E01835	R00055	E01957
E00643	R00069	E00905
E01737	R00059	E01589
E01956	R00050	E01680
E00057	R00023	E00381
E00245	R00045	E00446
E00055	R00022	E00775
E01498	R00048	E00106
E01426	R00022	E00745
E00098	R00018	E00995
E01234	R00018	E01907
E00591	R00034	E00429
E01001	R00013	E00538
E00764	R00018	E00978
E01780	R00025	E01809
E00848	R00025	E00514
E00482	R00061	E00704
E00981	R00000	E00707
E01396	R00060	E00175
E01538	R00043	E00591
E00069	R00037	E01214
E01008	R00073	E01211
E01918	R00050	E01747
E00449	R00024	E01633
E01046	R00068	E00331
E00993	R00068	E01834
E00538	R00056	E00715
E00099	R00002	E01269
E01055	R00082	E01472
E00719	R00021	E01657
E01871	R00047	E01377
E01005	R00020	E00678
E00716	R00061	E00882
E00284	R00016	E01015
E01828	R00046	E00376
E01202	R00015	E01720
E01776	R00028	E01007
E00658	R00011	E00082
E00805	R00076	E00644
E01790	R00009	E01917
E01378	R00040	E00726
E00973	R00042	E00145
E00833	R00018	E01487
E01798	R00076	E01916
E00424	R00068	E00168
E00290	R00050	E01575
E01675	R00033	E01283
E01075	R00084	E01243
E01956	R00027	E00703
E00737	R00061	E00595
E01428	R00025	E00169
E01147	R00076	E01204
E00293	R00084	E01547
E01581	R00043	E01651
E00560	R00045	E00022
E01951	R00034	E00381
E01173	R00084	E01340
E00024	R00024	E00770
E00996	R00037	E01714
E00051	R00054	E00381
E01711	R00052	E00005
E01345	R00043	E01895
E01635	R00075	E01543
E01492	R00015	E00851
E01375	R00027	E00687
E01524	R00023	E00464
E01527	R00068	E00202
E01843	R00052	E00121
E00915	R00025	E01367
E01146	R00050	E00167
E01854	R00034	E01304
E01278	R00040	E00743
E00236	R00042	E01052
E00876	R00002	E01247
E01006	R00030	E00855
E00628	R00023	E01497
E01660	R00022	E00758
E01747	R00038	E00795
E00260	R00011	E01567
E00122	R00018	E01445
E01681	R00037	E01434
E00781	R00068	E01897
E00982	R00026	E00064
E01680	R00050	E01956
E00554	R00032	E00233
E00143	R00007	E00245
E01009	R00038	E01240
E01549	R00082	E00909
E01339	R00015	E00631
E01922	R00084	E00505
E01077	R00042	E00668
E01381	R00079	E00741
E01225	R00001	E01265
E00020	R00068	E01098
E00621	R00050	E00928
E00987	R00085	E01940
E00780	R00025	E01271
E00518	R00013	E01575
E00920	R00073	E01662
E00750	R00054	E01309
E00616	R00032	E01080
E00423	R00061	E00006
E00326	R00075	E01204
E01141	R00014	E00543
E00304	R00050	E00245
E01140	R00028	E01812
E01460	R00060	E00153
E00160	R00058	E01073
E00834	R00047	E00300
E01246	R00055	E00896
E00872	R00023	E01844
E00129	R00001	E01822
E01995	R00018	E00715
E01049	R00043	E00434
E00386	R00040	E01449
E00013	R00021	E01936
E01163	R00081	E01185
E00280	R00037	E00996
E01075	R00010	E00546
E00076	R00061	E01509
E01965	R00064	E00616
E01226	R00050	E01385
E01163	R00022	E00086
E00199	R00058	E01919
E00592	R00083	E01378
E00988	R00079	E01332
E01131	R00012	E01194
E00746	R00055	E00025
E00368	R00037	E01336
E01685	R00058	E01251
E00917	R00037	E01500
E00204	R00040	E01509
E01445	R00064	E01433
E01282	R00052	E00822
E00414	R00032	E00312
E01700	R00032	E01097
E00898	R00082	E00574
E00888	R00045	E00094
E01075	R00079	E00316
E01787	R00042	E00659
E01170	R00039	E00570
E00582	R00028	E00703
E00966	R00039	E01267
E01095	R00042	E01572
E00860	R00043	E00727
E00152	R00016	E01632
E00955	R00022	E01925
E00796	R00084	E01695
E01322	R00041	E00382
E01033	R00023	E00944
E00529	R00028	E00963
E01143	R00050	E01995
E00472	R00007	E00075
E01574	R00015	E00971
E01608	R00026	E00796
E00633	R00012	E01598
E01901	R00079	E01233
E01413	R00027	E00493
E00649	R00073	E01228
E01671	R00025	E00113
E01332	R00037	E00745
E00770	R00076	E01003
E01111	R00040	E01100
E00737	R00062	E01609
E01848	R00041	E00146
E01218	R00055	E01129
E00537	R00085	E00188
E00473	R00063	E00307
E01167	R00029	E01552
E00830	R00023	E00289
E00016	R00042	E00865
E00890	R00050	E01451
E00898	R00018	E00560
E01204	R00076	E01535
E01694	R00050	E01120
E01638	R00043	E01609
E00711	R00076	E01892
E00051	R00011	E01802
E01900	R00025	E01198
E01400	R00028	E01412
E00976	R00079	E01442
E00201	R00055	E00096
E01024	R00052	E01737
E01681	R00073	E01518
E00460	R00012	E01362
E00123	R00065	E00341
E00783	R00079	E01070
E01849	R00014	E00170
E01062	R00079	E00856
E00127	R00039	E00844
E01824	R00062	E01332
E01210	R00084	E01003
E01998	R00018	E00933
E01491	R00009	E00235
E01121	R00042	E01247
E00881	R00030	E00726
E01027	R00042	E00206
E00617	R00007	E00644
E00420	R00013	E00447
E01489	R00084	E01904
E01559	R00063	E00583
E01049	R00032	E00353
E01265	R00082	E00583
E01462	R00010	E01466
E01153	R00069	E00870
E01772	R00045	E00970
E01466	R00024	E01275
E01258	R00045	E00293
E01773	R00055	E01353
E01472	R00015	E00137
E01470	R00079	E00740
E00320	R00015	E00066
E00657	R00034	E00001
E00325	R00058	E00236
E00348	R00010	E00358
E00037	R00079	E00454
E00017	R00037	E00815
E00941	R00069	E00138
E01638	R00000	E01258
E00023	R00045	E00644
E00608	R00015	E00897
E00086	R00022	E01163
E00305	R00050	E01349
E01676	R00014	E01213
E01401	R00075	E01525
E01592	R00044	E00812
E00998	R00026	E00380
E01704	R00020	E01653
E00656	R00002	E00027
E00203	R00073	E01249
E01434	R00009	E01779
E01117	R00030	E01275
E01628	R00083	E00978
E01325	R00082	E01110
E00503	R00018	E01906
E00416	R00026	E01645
E01557	R00011	E01191
E01004	R00021	E00954
E01369	R00031	E00401
E00953	R00027	E00267
E00450	R00037	E01050
E00022	R00027	E01093
E00728	R00084	E00647
E01031	R00045	E00836
E01589	R00041	E00498
E01489	R00023	E01127
E01432	R00015	E00893
E01540	R00039	E01478
E01522	R00002	E01733
E01282	R00079	E01526
E00484	R00047	E00127
E01817	R00068	E01950
E01529	R00014	E00262
E00993	R00079	E01340
E00365	R00045	E00065
E01465	R00081	E01423
E00338	R00012	E01691
E00352	R00079	E01862
E01237	R00021	E01323
E01830	R00037	E00268
E00008	R00077	E01051
E00916	R00042	E00704
E00574	R00054	E00781
E01164	R00001	E01095
E01380	R00011	E01214
E01630	R00026	E00082
E00688	R00061	E00677
E00595	R00012	E01638
E01124	R00003	E00329
E01849	R00076	E00217
E00423	R00017	E01717
E01692	R00068	E01320
E00235	R00061	E00158
E01453	R00062	E01968
E01214	R00036	E01486
E00625	R00050	E01248
E00633	R00014	E01067
E01611	R00068	E01454
E01114	R00040	E01858
E00520	R00079	E00962
E00191	R00023	E00659
E01267	R00011	E01281
E00696	R00010	E01273
E01913	R00033	E01890
E01064	R00041	E00443
E00505	R00023	E00495
E00259	R00047	E01397
E00528	R00064	E01991
E00073	R00078	E00233
E01106	R00050	E01598
E00608	R00069	E00216
E01267	R00051	E01386
E01088	R00040	E01519
E01439	R00034	E01395
E00209	R00052	E00285
E01976	R00015	E00133
E01152	R00063	E00434
E01933	R00040	E01562
E01235	R00014	E00521
E00681	R00052	E01101
E01876	R00059	E01275
E00033	R00023	E00489
E01487	R00034	E00927
E00913	R00012	E01480
E01551	R00002	E01875
E00598	R00038	E01005
E00244	R00079	E00318
E00858	R00055	E00954
E01816	R00052	E00722
E00145	R00010	E00556
E00347	R00028	E00502
E01991	R00075	E00248
E01768	R00038	E00941
E00932	R00002	E01866
E01098	R00075	E01180
E00765	R00042	E01767
E01091	R00065	E00018
E01442	R00037	E00997
E00554	R00083	E01258
E01699	R00025	E01451
E01886	R00082	E01949
E00432	R00048	E00875
E00489	R00042	E00045
E01552	R00038	E00644
E01923	R00022	E01353
E01527	R00073	E00681
E00115	R00066	E01162
E01589	R00037	E00819
E01583	R00054	E00366
E01442	R00052	E00269
E00810	R00054	E01370
E00838	R00011	E01617
E01794	R00032	E01221
E00523	R00012	E00266
E01837	R00063	E01056
E01211	R00040	E00543
E01445	R00054	E00012
E00755	R00038	E01264
E00426	R00000	E00719
E01208	R00030	E01370
E00225	R00077	E00576
E01538	R00055	E01403
E01791	R00019	E00151
E00690	R00026	E00475
E01766	R00000	E00890
E01971	R00050	E01655
E00950	R00055	E01922
E00818	R00031	E01667
E00463	R00043	E01589
E00846	R00055	E00903
E00827	R00042	E00538
E00296	R00037	E01358
E00595	R00078	E01874
E00992	R00050	E01368
E01331	R00040	E00026
E01653	R00020	E01704
E00898	R00011	E00128
E01377	R00050	E00169
E01051	R00022	E00264
E01932	R00054	E01378
E01992	R00024	E01618
E00829	R00017	E01613
E00201	R00061	E01972
E01992	R00021	E01253
E01693	R00082	E01323
E00190	R00069	E00688
E00622	R00022	E00217
E01885	R00056	E01233
E00511	R00026	E01620
E01114	R00063	E00138
E01688	R00038	E01311
E01138	R00033	E00535
E00535	R00031	E01047
E00879	R00085	E00831
E00864	R00012	E01822
E01415	R00023	E00712
E00606	R00025	E01709
E01306	R00073	E01650
E00885	R00063	E00209
E01425	R00033	E00900
E01829	R00038	E01539
E01947	R00066	E01857
E00151	R00012	E01717
E00423	R00066	E01735
E00697	R00033	E00633
E01733	R00015	E00136
E01492	R00084	E00664
E01232	R00015	E00589
E01299	R00071	E00652
E01914	R00033	E01962
E01645	R00027	E00506
E01982	R00002	E00178
E01566	R00011	E01707
E01710	R00045	E01936
E01916	R00064	E00096
E00911	R00082	E01905
E00435	R00038	E00568
E01978	R00028	E01539
E01558	R00007	E01825
E01341	R00044	E00961
E01105	R00043	E00503
E01808	R00030	E00745
E00330	R00023	E00789
E01009	R00011	E01316
E00307	R00012	E01923
E01542	R00033	E00416
E00680	R00050	E01054
E00874	R00042	E01234
E01771	R00045	E00837
E01757	R00043	E00945
E01088	R00030	E01144
E00861	R00041	E01725
E01491	R00052	E00872
E01476	R00050	E01496
E00164	R00047	E00933
E00426	R00023	E01655
E00255	R00010	E00490
E01256	R00075	E00301
E00712	R00012	E00669
E01004	R00027	E00065
E00577	R00075	E00985
E01957	R00036	E00890
E00668	R00042	E00655
E00773	R00038	E01495
E00133	R00082	E00063
E00156	R00011	E00849
E01329	R00063	E01251
E00974	R00076	E00213
E01069	R00020	E00229
E00411	R00076	E01727
E01178	R00025	E00188
E00892	R00039	E00052
E00160	R00021	E00066
E00327	R00020	E01680
E00041	R00060	E00616
E01822	R00064	E00806
E00719	R00085	E01207
E01636	R00032	E01624
E00769	R00021	E01067
E01070	R00030	E01452
E00048	R00026	E00187
E00496	R00037	E01079
E00927	R00025	E00284
E00449	R00076	E01059
E00914	R00060	E01820
E01589	R00043	E01649
E00747	R00042	E00403
E00822	R00043	E00220
E00127	R00061	E00165
E00027	R00061	E01695
E01685	R00026	E01259
E00231	R00068	E00404
E00934	R00018	E00048
E00407	R00043	E01003
E00684	R00024	E00720
E01302	R00003	E00542
E00257	R00007	E00160
E00126	R00016	E01850
E00044	R00023	E01392
E00388	R00012	E00061
E00456	R00002	E00223
E00321	R00027	E01733
E00559	R00062	E01928
E00372	R00020	E01680
E01485	R00047	E00993
E01231	R00001	E00737
E00525	R00061	E00502
E00863	R00076	E01469
E01068	R00068	E00034
E01597	R00082	E00093
E01029	R00034	E01501
E00194	R00026	E01804
E00141	R00042	E00482
E01078	R00012	E00296
E00033	R00055	E00804
E01895	R00027	E00014
E01496	R00048	E00675
E00961	R00002	E00630
E01126	R00050	E00956
E00413	R00066	E01542
E01926	R00018	E00777
E00775	R00074	E00728
E00877	R00012	E00166
E01760	R00002	E00029
E00624	R00039	E00152
E00133	R00007	E01824
E00659	R00033	E01506
E01018	R00026	E01724
E01695	R00061	E00991
E00821	R00018	E01777
E01322	R00050	E01582
E00384	R00011	E01054
E01973	R00055	E00290
E00894	R00063	E00704
E01219	R00081	E00632
E00111	R00002	E00578
E00143	R00031	E01787
E00269	R00009	E01178
E00982	R00027	E00894
E01688	R00025	E01334
E00048	R00064	E00071
E00232	R00050	E00906
E00411	R00026	E01815
E00589	R00063	E00731
E00059	R00050	E00584
E01498	R00015	E01168
E01984	R00058	E01576
E00168	R00055	E00513
E00666	R00052	E01895
E00944	R00043	E01908
E01581	R00079	E01540
E00804	R00046	E01166
E01446	R00040	E00534
E01707	R00037	E00014
E00222	R00034	E01177
E01266	R00025	E01832
E00065	R00050	E00720
E00516	R00022	E00633
E00048	R00084	E00738
E00179	R00084	E00032
E01226	R00075	E00975
E01297	R00050	E01368
E01203	R00052	E00872
E01708	R00062	E01446
E01294	R00037	E01534
E01743	R00024	E00517
E00733	R00014	E00595
E00687	R00075	E01983
E00143	R00040	E01512
E01363	R00052	E01019
E00944	R00061	E01251
E00521	R00025	E01334
E01864	R00036	E00248
E00641	R00030	E00435
E01915	R00086	E00282
E01677	R00039	E00303
E01527	R00042	E00313
E00814	R00075	E00100
E00392	R00038	E00118
E00264	R00038	E00999
E01744	R00063	E01493
E01478	R00026	E00541
E00867	R00000	E01844
E01077	R00084	E00454
E00516	R00083	E00681
E01196	R00014	E01000
E00300	R00079	E00276
E00348	R00064	E01936
E01027	R00084	E00306
E00803	R00039	E01799
E00078	R00041	E00007
E00138	R00026	E01840
E01173	R00023	E01032
E00773	R00079	E00829
E01343	R00061	E01170
E01850	R00016	E00126
E00704	R00026	E01601
E01574	R00069	E00635
E00767	R00015	E01138
E01307	R00069	E01197
E01785	R00038	E01625
E01928	R00043	E01253
E00902	R00042	E00971
E01540	R00068	E00047
E01355	R00025	E00673
E01385	R00050	E01226
